2010.01.04 00:00,1.43130,1.44540,1.42560,1.44230,768605
2010.01.05 00:00,1.44240,1.44830,1.43450,1.43640,745140
2010.01.06 00:00,1.43640,1.44340,1.42830,1.44010,737506
2010.01.07 00:00,1.44010,1.44460,1.42980,1.43150,708029
2010.01.08 00:00,1.43170,1.44380,1.42620,1.44150,591279
2010.01.11 00:00,1.44610,1.45550,1.44610,1.45060,685005
2010.01.12 00:00,1.45060,1.45450,1.44520,1.44740,706295
2010.01.13 00:00,1.44760,1.45780,1.44550,1.45210,736867
2010.01.14 00:00,1.45200,1.45540,1.44450,1.44990,659266
2010.01.15 00:00,1.44970,1.45020,1.43360,1.43780,709459
2010.01.18 00:00,1.43680,1.44070,1.43340,1.44040,452455
2010.01.19 00:00,1.44020,1.44130,1.42510,1.42780,789605
2010.01.20 00:00,1.42800,1.42880,1.40790,1.41110,887048
2010.01.21 00:00,1.41120,1.41420,1.40280,1.40980,840836
2010.01.22 00:00,1.40960,1.41800,1.40850,1.41380,738929
2010.01.25 00:00,1.41530,1.41930,1.41270,1.41460,415483
2010.01.26 00:00,1.41480,1.41780,1.40410,1.40820,648197
2010.01.27 00:00,1.40810,1.40960,1.39920,1.40280,776555
2010.01.28 00:00,1.40270,1.40470,1.39360,1.39610,614077
2010.01.29 00:00,1.39630,1.39860,1.38610,1.38630,723984
2010.02.01 00:00,1.38740,1.39370,1.38510,1.39200,740516
2010.02.02 00:00,1.39190,1.39750,1.38850,1.39750,822611
2010.02.03 00:00,1.39750,1.40250,1.38820,1.38970,864704
2010.02.04 00:00,1.38970,1.39020,1.37140,1.37420,942928
2010.02.05 00:00,1.37400,1.37450,1.35840,1.36620,978250
2010.02.08 00:00,1.36410,1.37130,1.36200,1.36530,892955
2010.02.09 00:00,1.36540,1.38380,1.36470,1.37800,1424434
2010.02.10 00:00,1.37810,1.38120,1.36750,1.37470,1156991
2010.02.11 00:00,1.37480,1.38000,1.35930,1.36860,1131878
2010.02.12 00:00,1.36870,1.36880,1.35290,1.36160,884240
2010.02.15 00:00,1.36220,1.36320,1.35770,1.35970,352782
2010.02.16 00:00,1.35950,1.37780,1.35870,1.37600,812440
2010.02.17 00:00,1.37620,1.37880,1.35870,1.36060,905201
2010.02.18 00:00,1.36060,1.36530,1.34430,1.34670,1002696
2010.02.19 00:00,1.34650,1.36060,1.34530,1.35930,890410
2010.02.22 00:00,1.36280,1.36520,1.35720,1.36060,979713
2010.02.23 00:00,1.36050,1.36910,1.34950,1.35220,968504
2010.02.24 00:00,1.35220,1.36250,1.35010,1.35420,991065
2010.02.25 00:00,1.35430,1.35700,1.34500,1.35350,1035588
2010.02.26 00:00,1.35340,1.36820,1.35330,1.36150,939729
2010.03.01 00:00,1.36390,1.36540,1.34580,1.35600,1502089
2010.03.02 00:00,1.35590,1.36210,1.34330,1.36180,1649353
2010.03.03 00:00,1.36170,1.37350,1.35900,1.36980,1518751
2010.03.04 00:00,1.37000,1.37110,1.35500,1.35820,1442879
2010.03.05 00:00,1.35800,1.36290,1.35290,1.36200,1211395
2010.03.08 00:00,1.36360,1.37040,1.36040,1.36170,804228
2010.03.09 00:00,1.36170,1.36350,1.35350,1.36050,904275
